cust_code,seq_num,address_1,city,state,zip,reason
"GREE1000",388,"1301,1305 NW 33rd Lane","Ankeny","IA","50023","no_leading_number"
"GREE1000",390,"1309,1313 NW 33rd Lane","Ankeny","IA","50023","no_leading_number"
"GREE1000",1414,"4335, 4339 NW Olivia Lane","Ankeny","IA","50021","no_leading_number"
"GREE1000",1489,"4311, 4315 NW Olivia Lane","Ankeny","IA","50021","no_leading_number"
"GREE1000",831,"3325,3329 NW Coral Lane","Ankeny","IA","50023","no_leading_number"
"GREE1000",799,"1317,1321 NW 33rd Lane","Ankeny","IA","50023","no_leading_number"
"GREE1000",1293,"4418, 4422 NW Olivia Lane","Ankeny","IA","50021","no_leading_number"
"GREE1000",1485,"4319, 4323 NW Olivia Lane","Ankeny","IA","50021","no_leading_number"
"GREE1000",391,"1310,1314 NW 33rd Lane","Ankeny","IA","50023","no_leading_number"
"GREE1000",1421,"4308, 4312 NW Olivia Lane","Ankeny","IA","50021","no_leading_number"
"GREE1000",821,"1322,1326 NW 33rd Lane","Ankeny","IA","50023","no_leading_number"
"GREE1000",1300,"4401, 4405 NW Olivia Lane","Ankeny","IA","50021","no_leading_number"
"GREE1000",1282,"4417, 4421 NW Olivia Lane","Ankeny","IA","50021","no_leading_number"
"GREE1000",810,"1325,1329 NW 33rd Lane","Ankeny","IA","50023","no_leading_number"
"GREE1000",1299,"4409, 4413 NW Olivia Lane","Ankeny","IA","50021","no_leading_number"
"GREE1000",832,"3330,3334 NW Coral Lane","Ankeny","IA","50023","no_leading_number"
"GREE1000",1401,"4410, 4414 NW Olivia Lane","Ankeny","IA","50021","no_leading_number"
"GREE1000",1283,"4425, 4429 NW Olivia Lane","Ankeny","IA","50021","no_leading_number"
"GREE1000",827,"3322,3326 NW Coral Lane","Ankeny","IA","50023","no_leading_number"
"HENN1000",18,"Kum & Go (#518)","Ankeny","IA","50021","no_leading_number"
"HILS1000",656,"District 7 Trash Encloser","Ankeny","IA","50021","no_leading_number"
"HILS1000",14,"FSC 165 SW Magazine","Ankeny","IA","50023","no_leading_number"
"HUBB1000",82,"4604,4612 NE Milligan Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1000",129,"1019,1027 NE Patchin Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1000",128,"4503,4515 NE McDougal Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1000",81,"4520,4532 NE Milligan Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1000",80,"4508,4516 NE Milligan Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",1599,"1401,1413 SW Parkridge Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",1069,"2801,2805 SW School Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",1183,"2806,2802 SW School Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",1339,"2809,2903 SW School Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",35,"1003,1015 NE Patchin","Ankeny","IA","50021","no_leading_number"
"HUBB1200",37,"4620,4632 Milligan","Ankeny","IA","50021","no_leading_number"
"HUBB1200",1414,"2908,2912 SW School Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",232,"3719,3723 Kara Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",1092,"1504,1516 SW Pleasant Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",109,"304,310 NE Aaron Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",272,"326,330 NE Aaron Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",110,"303,307 NE Aaron Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",1244,"1403,1415 Campus Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",271,"3803,3807 NE Marrisa Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",723,"214,304 SW Heritage Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",501,"3703,3707 NE Kara Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",203,"316,320 Aaron Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",726,"215,305 SW Heritage Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",901,"309,313,317 SW Heritage Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",629,"203,211 SW Heritage Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",628,"202,210 SW Heritage Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",1643,"516,520 SW Heritage Lane","Ankeny","IA","50023","no_leading_number"
"HUBB1200",1362,"1301,1313 SW Campus Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",1649,"515,519 SW Heritage Lane","Ankeny","IA","50023","no_leading_number"
"HUBB1200",432,"3704,3708 Marissa Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",1363,"2907,2911 SW School Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",1445,"1302,1314 SW Campus Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",1483,"1404,1416 SW Campus Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",1676,"524,536 SW Heritage Lane","Ankeny","IA","50023","no_leading_number"
"HUBB1200",1070,"2810,2904 SW School Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",985,"308,316 SW Heritage Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",508,"3804,3808 NE Marissa Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",1819,"523,535 SW Heritage Lane","Ankeny","IA","50023","no_leading_number"
"HUBB1200",505,"3716,3720 NE Marissa Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",1099,"1402,1414 SW Pleasant Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",1545,"1303,1315 SW Parkridge Lane","Ankeny","IA","50021","no_leading_number"
"HUBB1200",1800,"540,552 SW Heritage Lane","Ankeny","IA","50023","no_leading_number"
"JENS1000",377,"Halsizer Job#14053","Ankeny","IA","50021","no_leading_number"
"JENS1000",1072,"PBI Expansion-21-077","Ankeny","IA","50023","no_leading_number"
"JENS1000",553,"Dist #3 Parking Lot","Ankeny","IA","50021","no_leading_number"
"JENS1000",283,"NW 36th St (West of State St.)","Ankeny","IA","50023","no_leading_number"
"JENS1000",889,"Job 18-151","Ankeny","IA","50021","no_leading_number"
"JENS1000",868,"Job 19-109","Ankeny","IA","50021","no_leading_number"
"JENS1000",241,"13-013","Ankeny","IA","50023","no_leading_number"
"JENS1100",54,"I-35 Bridge Over 1st Street","Ankeny","IA","50021","no_leading_number"
"JENS1100",39,"36th Street 4 Mile Creek","Ankeny","IA","50023","no_leading_number"
"JENS1100",2,"NE 36th/I35 Exit","Ankeny","IA","50023","no_leading_number"
"KIMB1000",488,"PO Box 369","Ankeny","IA","50021","no_leading_number"
"KIMB1000",489,"PO Box 369","Ankeny","IA","50021","no_leading_number"
"KIMB1000",81,"PO Box # 369","Ankeny","IA","50021","no_leading_number"
"KIMB1001",12,"224-226 Autumn Crest Drive","Ankeny","IA","50021","no_leading_number"
"KLIN1000",2,"PO #567","Ankeny","IA","50021","no_leading_number"
"LANT1000",80,"1404,1416 SW Campus","Ankeny","IA","50021","no_leading_number"
"LANT1000",32,"1019,1027 NE Patchin Lane","Ankeny","IA","50021","no_leading_number"
"LANT1000",55,"1403,1415 Campus Lane","Ankeny","IA","50021","no_leading_number"
"LANT1000",37,"4503,4515 NE McDougal Lane","Ankeny","IA","50021","no_leading_number"
"LANT1000",81,"1303,1315 SW Parkridge","Ankeny","IA","50021","no_leading_number"
"LEAF1000",7,"87th Place","Ankeny","IA","50023","no_leading_number"
"MADS1000",28,"NW 3rd Street","Ankeny","IA","50023","no_leading_number"
"MAXX1000",11,"25th Circle","Ankeny","IA","50021","no_leading_number"
"MAXX1000",16,"16th Street Job","Ankeny","IA","50023","no_leading_number"
"MJPR1000",66,"808,810 SW 11th Street","Ankeny","IA","50023","no_leading_number"
"MJPR1000",153,"1904, 1908 NE 25th Court","Ankeny","IA","50021","no_leading_number"
"MJPR1000",127,"1110,1114 NE 17th Lane","Ankeny","IA","50021","no_leading_number"
"MJPR1000",48,"842,844 SW Des Moines Street","Ankeny","IA","50023","no_leading_number"
"MJPR1000",54,"1101,1105 NE 17th Lane","Ankeny","IA","50023","no_leading_number"
"MJPR1000",42,"1134,1138 NE 17th Lane","Ankeny","IA","50023","no_leading_number"
"MJPR1000",152,"1604, 1608 NE 25th Court","Ankeny","IA","50021","no_leading_number"
"MJPR1000",131,"1102,1106  NE 17th Lane","Ankeny","IA","50021","no_leading_number"
"MJPR1000",49,"848,850 SW Des Moines Street","Ankeny","IA","50023","no_leading_number"
"MJWG1000",11,"1326,1322 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"MJWG1000",7,"1410,1406 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"MJWG1000",12,"1318,1314 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"MJWG1000",15,"1310,1306 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"MJWG1000",18,"1210,1206 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"MJWG1000",14,"1226,1222 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"MJWG1000",8,"1426,1422 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"MJWG1000",6,"1418,1414 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"MJWG1000",20,"1319,1315 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"MJWG1000",17,"1218,1214 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"MJWG1000",16,"1302,1230 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"MJWG1000",9,"1402,1330 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"MJWG1000",13,"1202,1102 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"OAKS1000",293,"1218/1214 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"OAKS1000",281,"1426/1422  NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"OAKS1000",279,"1410/1406 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"OAKS1000",295,"1302/1230 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"OAKS1000",282,"1506/1502 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"OAKS1000",294,"1226/1222 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"OAKS1000",183,"1339/1401 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"OAKS1000",153,"1423/1427 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"OAKS1000",152,"1413/1419 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"OAKS1000",292,"1210/1206 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"OAKS1000",278,"1402/1330 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"OAKS1000",291,"1202/1102 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"OAKS1000",277,"1326/1322 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"OAKS1000",276,"1318/1314 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"OAKS1000",300,"1310/1306 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"OAKS1000",151,"1405/1409 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"OAKS1000",247,"1315/1319 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"OAKS1000",243,"1327/1323 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"OAKS1000",280,"1418/1414 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"OAKS1000",257,"1221/1225 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"OAKS1000",246,"1237/1311 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"OAKS1000",258,"1229/1233 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"OAKS1000",184,"1331/1335 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"OAKS1000",142,"1501/1505 NW 32nd Street","Ankeny","IA","50023","no_leading_number"
"PROR1000",72,"1018-1022  NE 5th Street","Ankeny","IA","50021","no_leading_number"
"QUOT2015",17,"Prairie Trails 30 Plex","Ankeny","IA","50111","no_leading_number"
"RADI1000",43,"2701","Ankeny","IA","50021","no_leading_number"
"RICK1300",13,"8"" MDF Shiplap","Ankeny","IA","50021","no_leading_number"
"ROCK1400",19,"1203,1215 NW 33rd Lane","Ankeny","IA","50023","no_leading_number"
"ROCK1400",17,"4024,4040 NE Timber Lane","Ankeny","IA","50023","no_leading_number"
"ROCK1400",28,"1222,1234 NW 33rd Lane","Ankeny","IA","50023","no_leading_number"
"ROCK1400",13,"1101,1117 NW 33rd Lane","Ankeny","IA","50023","no_leading_number"
"ROCK1400",23,"3952,3968 NE Timber Lane","Ankeny","IA","50023","no_leading_number"
"ROCK1400",6,"3101,3113 NE 2nd Lane","Ankeny","IA","50021","no_leading_number"
"ROCK1400",22,"1235,1247 NW 33rd Lane","Ankeny","IA","50023","no_leading_number"
"ROCK1400",18,"1128,1140 NW 33rd Lane","Ankeny","IA","50023","no_leading_number"
"ROCK1400",10,"226,246 NE Meadow Lane","Ankeny","IA","50021","no_leading_number"
"ROCK1400",3,"3104,3124 NE Chandler Lane","Ankeny","IA","50021","no_leading_number"
"ROCK1400",32,"202,218 NE Whitetail Lane","Ankeny","IA","50023","no_leading_number"
"ROCK1400",12,"3402,3422 NW Stratford Lane","Ankeny","IA","50023","no_leading_number"
"ROCK1400",14,"1121,1137 NW 33rd Lane","Ankeny","IA","50023","no_leading_number"
"ROCK1400",20,"1219,1231 NW 33rd Lane","Ankeny","IA","50023","no_leading_number"
"ROCK1400",31,"203,219 NE Whitetail Lane","Ankeny","IA","50023","no_leading_number"
"ROCK1400",27,"3332,3348 NW Stratford Lane","Ankeny","IA","50023","no_leading_number"
"ROCK1400",4,"3103,3123 NE Chandler Lane","Ankeny","IA","50021","no_leading_number"
"ROCK1400",29,"3313,3329 NW Stratford Lane","Ankeny","IA","50023","no_leading_number"
"ROCK1400",9,"202,222 NE Meadow Lane","Ankeny","IA","50021","no_leading_number"
"ROCK1400",26,"3333,3345 NW Stratford Lane","Ankeny","IA","50023","no_leading_number"
"ROCK1400",5,"201,213 NE Glendale Lane","Ankeny","IA","50021","no_leading_number"
"ROCK1400",8,"3013,3033 NE 2nd Lane","Ankeny","IA","50021","no_leading_number"
"ROCK1400",33,"3951,3967 NE 2nd Lane","Ankeny","IA","50023","no_leading_number"
"ROCK1400",2,"217,241 NE Glendale Lane","Ankeny","IA","50021","no_leading_number"
"ROCK1400",30,"3316,3328 NW Stratford Lane","Ankeny","IA","50023","no_leading_number"
"ROCK1400",35,"4025,4041 NE 2nd Lane","Ankeny","IA","50023","no_leading_number"
"ROCK1400",21,"4004,4020 NE Timber Lane","Ankeny","IA","50023","no_leading_number"
"ROCK1400",34,"4005,4021 NE 2nd Lane","Ankeny","IA","50023","no_leading_number"
"ROCK1400",16,"204,220 NE Woods Lane","Ankeny","IA","50023","no_leading_number"
"ROCK1400",15,"205,221 NE Woods Lane","Ankeny","IA","50023","no_leading_number"
"ROCK1400",11,"3403,3423 NW Stratford Lane","Ankeny","IA","50023","no_leading_number"
"ROCK1400",7,"3102,3118 NE 2nd Lane","Ankeny","IA","50021","no_leading_number"
"SAGE1100",627,"4620,4624 NW 17th Street","Ankeny","IA","50023","no_leading_number"
"SAGE1100",624,"4619,4623 NW 17th Street","Ankeny","IA","50023","no_leading_number"
"SAGE1100",699,"4603,4607 NW 17th Street","Ankeny","IA","50023","no_leading_number"
"SAGE1100",626,"4611,4615 NW 17th Street","Ankeny","IA","50023","no_leading_number"
"SAGE1100",625,"4612,4616 NW 17th Street","Ankeny","IA","50023","no_leading_number"
"SAGE1100",700,"4604,4608 NW 17th Street","Ankeny","IA","50023","no_leading_number"
"SCHW1000",15,"Building 12 DMACC","Ankeny","IA","50023","no_leading_number"
"WIND1100",8,"2220","Ankeny","IA","50021","no_leading_number"
"ZINN1000",106,"2718","Ankeny","IA","50021","no_leading_number"
"HOGS1000",218,"N&M Farms 2","Arcadia","IA","51430","no_leading_number"
"MIDW1000",888,"610-612 E 5th Street","Atlantic","IA","50022","no_leading_number"
"HOGS1000",148,"170th & Kingbird Avenue","Audubon","IA","50025","no_leading_number"
"KOKE1100",4,"Steffes-1739 Dove Avenue","Audubon","IA","50107","no_leading_number"
"KOKE1100",3,"Steffes-1937 Dove Avenue","Audubon","IA","50107","no_leading_number"
"PEMM1000",1,"PO Box #51","Audubon","IA","50025","no_leading_number"
"AREN1000",320,"Cnr Of 4th Ave SE & 3rd St SE","Badger","IA","50516","no_leading_number"
"AREN1000",278,"6th Street SE, Lot #15","Badger","IA","50516","no_leading_number"
"AREN1000",273,"Lot #15-Badger Ridge Add'n.","Badger","IA","50516","no_leading_number"
"AREN1000",191,"6th Street SE Hovey Addition","Badger","IA","50516","no_leading_number"
"ARMS1000",7,"South 17th Apartment","Badger","IA","50516","no_leading_number"
"BAIL1200",10,"1000' 2 Rail Fencing-16' Space","Badger","IA","50516","no_leading_number"
"BUTT1000",117,"Box 166","Badger","IA","50516","no_leading_number"
"BUTT1000",40,"Lot 2, Hovey 3rd Addition","Badger","IA","50516","no_leading_number"
"BUTT1000",110,"Box 166","Badger","IA","50516","no_leading_number"
"BUTT1000",121,"Box 166","Badger","IA","50516","no_leading_number"
"BUTT1000",58,"Lot #13, 6th Street SE","Badger","IA","50516","no_leading_number"
"BUTT1000",131,"Box 166","Badger","IA","50516","no_leading_number"
"BUTT1000",119,"Box 166","Badger","IA","50516","no_leading_number"
"BUTT1000",67,"Box 166","Badger","IA","50516","no_leading_number"
"BUTT1000",125,"Box 166","Badger","IA","50516","no_leading_number"
"BUTT1000",177,"Box 166","Badger","IA","50516","no_leading_number"
"BUTT1000",85,"Box 166","Badger","IA","50516","no_leading_number"
"BUTT1000",120,"Box 166","Badger","IA","50516","no_leading_number"
"BUTT1000",70,"Lot #3  Badger Ridge","Badger","IA","50516","no_leading_number"
"BUTT1000",169,"Box 166","Badger","IA","50501","no_leading_number"
"BUTT1000",96,"Box 166","Badger","IA","50516","no_leading_number"
"BUTT1000",140,"Box 166","Badger","IA","50516","no_leading_number"
"BUTT1000",130,"Box 166","Badger","IA","50516","no_leading_number"
"BUTT1000",152,"Box 166","Badger","IA","50516","no_leading_number"
"BUTT1000",132,"Box 166","Badger","IA","50516","no_leading_number"
"BUTT1000",102,"Box 166","Badger","IA","50516","no_leading_number"
"BUTT1000",91,"Box 166","Badger","IA","50516","no_leading_number"
"BUTT1000",79,"Box 166","Badger","IA","50516","no_leading_number"
"BUTT1000",86,"Box 166","Badger","IA","50516","no_leading_number"
"BUTT1000",124,"Box 166","Badger","IA","50516","no_leading_number"
"BUTT1000",75,"Lot #2","Badger","IA","50516","no_leading_number"
"BUTT1000",111,"Box 166","Badger","IA","50516","no_leading_number"
"BUTT1000",63,"Box 166","Badger","IA","50516","no_leading_number"
"BUTT1000",116,"Box 166","Badger","IA","50516","no_leading_number"
"BUTT1000",71,"130th 5th Street SE","Badger","IA","50516","no_leading_number"
"BUTT1000",69,"Box 166","Badger","IA","50516","no_leading_number"
"BUTT1000",143,"Box 166","Badger","IA","50516","no_leading_number"
"BUTT1000",93,"Lot #9 - Badger Ridge Addition","Badger","IA","50516","no_leading_number"
"BUTT1000",81,"Box 166","Badger","IA","50516","no_leading_number"
"CSFD2023",667,"PO Box 94","Badger","IA","50516","no_leading_number"
"CSFD2024",43,"Po Box 94","Badger","IA","50516","no_leading_number"
"ENBU1000",2,"Roof/2013","Badger","IA","50516","no_leading_number"
"KAYS1000",3,"2017-2026 New Home","Badger","IA","50516","no_leading_number"
"PEAR1100",143,"3rd Avenue SE","Badger","IA","50516","no_leading_number"
"PEDE1100",4,"North 10th Street","Badger","IA","50516","no_leading_number"
"TJAD1000",11,"District 29","Badger","IA","50516","no_leading_number"
"HOGS1000",271,"130th & Pecan Avenue","Bagley","IA","50026","no_leading_number"
"BERT1200",36,"100th Avenue/360th Street","Bancroft","IA","50517","no_leading_number"
"GARL1000",11,"I-80 East - Victor Rest Area","Belle Plaine","IA","52361","no_leading_number"
"GARL1000",12,"Job #54139","Belle Plaine","IA","52361","no_leading_number"
"HENK1000",51,"Job #2135","Belmond","IA","50421","no_leading_number"
"WOOD1600",4,"Job #10-042","Belmond","IA","50421","no_leading_number"
